,created_at,tweet
1314,2022-04-08 16:42:03,Feline Fiend #5165 sold for 0.26 ETH! Buyer: 0x0d742a20e83ccf2deaf0fa596fde7d8626e05327 Seller: joagoonz   https://t.co/vEvB8y0gym
1315,2022-04-08 16:42:03,@Shibtoken Take your time I don’t have 20 ETH ready today!
1316,2022-04-08 16:42:03,@LlamascapeNFT Vis#8631 @Ma1a_eth @Pandanomics87 @kdacrypto
1317,2022-04-08 16:42:02,@NFT_enthusiasts 0.1 $ETH  https://t.co/AVzE33acs1
1318,2022-04-08 16:42:02,New $ENS domain registrations   goopguru.eth peterjordan.eth
1319,2022-04-08 16:42:02,25478) Current #Bitcoin Price is $42159 #BTC #Crypto Indicators Daily: RSI: 43.3 MA(20): 44685 MA(50): 41766 MA(200): 48215 Bollinger B. lower/upper: 40674/48695  #Ethereum Price is $3180 #ETH RSI: 51.0 MA(20): 3237 MA(50): 2914 MA(200): 3487 BB: 2845/3629  #VAIOT Price: $0.045
1320,2022-04-08 16:42:02,@Mikorin_eth @los_muertosNFT @web3faith Ahhh the so 🔥🔥
1321,2022-04-08 16:42:01,@brdy_eth also trying to grind into silver currently lol
1322,2022-04-08 16:42:00,@BombNFTs @whateverman_eth @TheAnswerUSeek 😬
1323,2022-04-08 16:42:00,@ArmanSinghh @WcWaifu @yommsies @Nxv_24 @SHINRAMEN_eth @AvvenireNFT @YamatoNFT @Clarityio @MatchaPug @BankaiSauce @catherpiee @lochnessy_nft @jpegjohn_nft @MenmasWish @maryjane_nft @JayDoubs_86 @harsh_waaa @Kingetsuu @IF33ILik3Dyin @dachshundwizard @UjiAngelGMI @OvO_JumPShoT @600cchaki_Kaiju @Terry_Flaps21 YOU RANG FOR ME??!!
1324,2022-04-08 16:42:00,#仮想通貨ブログ  販売所ではなく手数料が安い取引所で買いましょう！と言ってコインチェックしか紹介しないのは違和感。  アプリでは販売所しかない ブラウザで取引所あるけどETHがない  #取引所は使い分けるのがおすすめ #コインチェックではBTCの積立で
1325,2022-04-08 16:41:58,🐱 Chum Chums #4728 sold for 0.0475 ETH! Buyer: blxcs Seller: A3SIZEPAPERHANDS   https://t.co/JIBVy3rnbS
1326,2022-04-08 16:41:58,🐱 Chum Chums #5204 sold for 0.059 ETH! Buyer: Jamesh420 Seller: daanmint   https://t.co/g25iNTeoZb
1327,2022-04-08 16:41:58,@wrld_eth @illogics We're siblings
1328,2022-04-08 16:41:56,@deepbreaath @LOcommunityNFT @chrn69 @mcdnft @nggg_eth @therealKENNYWOO @PaulyPaulNFT @CakeoJames @bobini22 @Kenn1k_Nguyen @trashBird13 @J3susB1ack it's very nice. I hope they see you
1329,2022-04-08 16:41:56,@CryptoPunks88 My Wallet ETH (ERC20) 0x88390c7965dc9dc41c541f867b64677066f40e93
1330,2022-04-08 16:41:55,"@NFT_enthusiasts Chapter.02 ""𝐓𝐞𝐫𝐫𝐨𝐫, 𝐂𝐞𝐧𝐬𝐨𝐫𝐬𝐡𝐢𝐩"" 🔹 0.15 $ETH  https://t.co/SkO3JOAx8k  https://t.co/IgSb0iWAVo"
1331,2022-04-08 16:41:54,Want access to SOLD OUT Lounge parties like these? Join Metamates Ape Lounge! The most powerful BIn $$ utility NFT for just in time for Summer! 😎   Giving away 10 WL spots FRIDAY  To Enter👇 1️⃣Reply ETH address  2️⃣Join -  https://t.co/pbRFWkHRYo 3️⃣Follow @MMAL_NFT 4️⃣Tag 3 friends  https://t.co/RlTZNvYNeK
1332,2022-04-08 16:41:54,@zengjiajun_eth 自救二個方法，衝出小區，搶别人吃的
1333,2022-04-08 16:41:53,@veezyvangogh @ROXY_M_7874 @Mazkgang @dennyvs_eth @MGeyer9 @Yshp011
1334,2022-04-08 16:41:53,@IAmMach1ne @s4muel_eth @LazyLionsNFT @noncoducks So stoked! Maybe if I had a Bora Bora case 🤷‍♂️
1335,2022-04-08 16:41:51,@theseller_eth @doodles Start in my project check my acc
1336,2022-04-08 16:41:51,"Precio actual del #Bitcoin, #Ethereum y #Ripple 1 $USD  = $20.12 MXN 1 $BTC = $877,250.74 MXN 1 $ETH = $64,977.…  https://t.co/YLzZiqEkYO"
1337,2022-04-08 16:41:51,Speaking of manifesting…  if my new employers aren’t able to send me to Eth Amsterdam by the time job offers are finalized can someone sponsor me to go?  Round trip tickets from nyc to Amsterdam will cost about $1000 rn and I would love love loooove to go 🙏🏼  https://t.co/QBwBrqIhFM
1338,2022-04-08 16:41:50,"Llamaverse #2004 bought for 3.89 ETH (12,419.63 USD) by KrispyKareem2 from vidamalista  https://t.co/liDTzSnNo0  https://t.co/8BrIQporP3"
1339,2022-04-08 16:41:49,@Jopromote @Redz_ETH done
1340,2022-04-08 16:41:49,"Llamaverse #1616 bought for 3.89 ETH (12,426.02 USD) by SENTEZ from retspaaJehT  https://t.co/QXdOh4CvBK  https://t.co/9F520YW7wk"
1341,2022-04-08 16:41:48,@adebisi_olami @misanharriman @UnknownCo123 @WeCryptoRich @cryptokiddo7 @GoChrisGo_xyz @bavugar @BenjaminBitcoin @jf @garyvee @nftfreaks @mkmusician Bro this is worth 100 billion eth
1342,2022-04-08 16:41:44,@chitaglorya__ @bjortframtid @Prism_eth @Zebec_HQ @nftasac Done  #proofInayaChita  https://t.co/lwkzuJYu30
1343,2022-04-08 16:41:43,@thenftislandsio @lollipop_eth @HomieFacesNFT @lollipop_eth @slayer_tsu @sukisukinft
1344,2022-04-08 16:41:43,327 eth! Omo.
1345,2022-04-08 16:41:42,"As well I gave 4 u a good morning, afternoon or night . #nft #nfts #crypto #btc #opensea #eth"
1346,2022-04-08 16:41:42,@trisnt_eth @MindblowonNFT @1_8ote @Margare15608033  @Promise98590135 @cryptoneaty1  @cryptoolii @NabeghvatanReza  Thanks for the opportunity
1347,2022-04-08 16:41:42,@ETHEREUM06 #ETH 0xfe5bbd9d35afBa397BE3b7ac07De92D93F6a2107
1348,2022-04-08 16:41:42," https://t.co/6UTLDSR181"
1349,2022-04-08 16:41:41,@BitKeepOS @Stepnofficial Why no one reply to me .. I tried swap Busd bsc to eth erc20 .. the transaction Failled .. but the amont didn’t back to me …. By the way the transaction succès in the bscscan … need some help wtf
1350,2022-04-08 16:41:41,🎁  NFT À GAGNER  ! 🍀  TENTE DE GAGNER CE NFT D'UNE VALEUR DE 0.8 #ETH ! 🔥  CONDITIONS  - FOLLOW @ether_club - RT ET LIKE!  T.A.S. : 48H ⏳  #NFT #NFTGiveaway #cryptocurrency #Giveaway #Concours #sorare #Cryptos #business #Ethereum #Bitcoin #nftart #Solana #BNB  #NFTs #Airdrop  https://t.co/v8qWrlWWqn
1351,2022-04-08 16:41:40,😳🤯!!!! Wow! Super popular meme sold for 327 ETH as an #NFT 👏🏾
1352,2022-04-08 16:41:39,"@brdy_eth just recently started playing again and I placed in bronze 2, we should run some games sometime"
1353,2022-04-08 16:41:38,@Jopromote @Redz_ETH Done
1354,2022-04-08 16:41:37,@Nifty_Island not in eth gas fees 😂 😉 @iamDCinvestor
1355,2022-04-08 16:41:36,@FatCatsDao @harukaronin @dinglez_eth @Kenway97 @Acezu_
1356,2022-04-08 16:41:35,"#cryptoprices Live Crypto Prices (24h change)  BTC: $42,344.00 (-2.97%) ETH: $3,194.35 (-1.49%) BNB: $421.50 (-3.49%) THETA: $3.34 (-4.93%) SOL: $108.71 (-8.70%) MIOTA: $0.7215 (-6.18%) XMR: $216.44 (-4.95%)  Powered by CoinGecko API $BTC $ETH $BNB $THET…  https://t.co/mQtKUNDbij"
1357,2022-04-08 16:41:35,@WeirdApesClub @darc_templar @CoinChallenger6 @Drudgernot_eth  Ready p2e.  https://t.co/PsPpFivBI6
1358,2022-04-08 16:41:34,@HughThe4th If I had some eth now I'd goop in (see what I did there)!!!
1359,2022-04-08 16:41:33,@TheApeList_ @lollipop_eth @thenftislandsio @lollipop_eth @slayer_tsu @sukisukinft
1360,2022-04-08 16:41:33,Sale Alert! ❄️ Yeti Town #62 bought for 0.04 ETH (127.77 USD) by highlandernew from AlwaysbakedG | Follow Us @YetiTownNFT  https://t.co/dI5Vb4Onqc  https://t.co/bg6qoBzcUQ
1361,2022-04-08 16:41:32,“LEGACY” 👑  A testament to growth and the history we are making.   Reserve price .444 $ETH  Now available on @catalogworks 💿:  https://t.co/6fdVI6ZYq7   https://t.co/SE34hhPEuo
1362,2022-04-08 16:41:32,⭐️ Drop your $ETH wallet ⭐️  GIVEAWAY when I reach 1000 followers🚀  FOLLOW + RT + LIKE  #NFT #NFTGiveaways #NFTs #NFTS  https://t.co/QMAdHKNhPm
1363,2022-04-08 16:41:31,@3antar_eth So reminded me of red hot chilli peppers
1364,2022-04-08 16:41:31,@HiNFTGiveaway #ETH  0x70E1EE893a52053639c42Cdd155705e6F63FEa38  https://t.co/2QSYpNh5hk
1365,2022-04-08 16:41:31,@Waleed_Eth @thebunnybuddies
1366,2022-04-08 16:41:31,@Redz_ETH @DoggoStyleArt Good
1367,2022-04-08 16:41:30,😥🤞🏽🤲🏽 😇👍🏽   https://t.co/jWCD4YbhCp
1368,2022-04-08 16:41:28,@nateliason Where is best place for US users to bridge ETH to cxETH? CelsiusX can only bridge for non US users at this time.
1369,2022-04-08 16:41:27,@unKn0wnwallet @apocalypticapes @AAPEQueens This should be a tshirt print in queens merch @deryck_eth  thoughts?
1370,2022-04-08 16:41:27,NFT VALUE ALERT. Bonsai #513 listed below Bitvots` fair value estimate. List Price = 0.14 ETH Fair Value est. = 0.2983 ETH (+113%) Floor = 0.11 ETH  https://t.co/0Vez5i6eeu
1371,2022-04-08 16:41:26,Offrir les meilleurs taux de dépôt stables de sa catégorie tout en réduisant les emprunts stables AAVE signifie que des cas d'utilisation de l'effet de levier peuvent se produire là où ils ne le peuvent pas sur ETH/SOL  Cela signifie que le capital est plus collant dans l'éco
1372,2022-04-08 16:41:25,@FAILURE7X @shadows_eth @7StripesClub Probably nothing… 👀🏃🏻‍♀️🐅  https://t.co/UhIqyqsFJC
1373,2022-04-08 16:41:23," https://t.co/Yia3Et82Xp In this collection I tried to exhibit the virtue of the labor and it is dedicated to all those making their living the hard way.Photographs numbered 1 - 7 - 10 - 19 - 20 received AWARDS. Consists of 24 JPG photos, each numbered.1:1 NFT 0.1-0.19ETH 0.14 ETH  https://t.co/NpuwpFe5RY"
1374,2022-04-08 16:41:22,@Redz_ETH @DoggoStyleArt @MondayBigwin
1375,2022-04-08 16:41:22,@burkabayramart @objktcom O wish you were on eth 🥲
1376,2022-04-08 16:41:22,@Waleed_Eth @TheStonerApes 💨♥️
1377,2022-04-08 16:41:21,@HiNFTGiveaway #eth
1378,2022-04-08 16:41:19,@funclesnft @projectPXN @MaryBry86900448 @dionisio_eth @RanjhoG @mudbabyz @liziyi48482729 @KingSisyphus3 @GMHMMMM @whoiscasee
1379,2022-04-08 16:41:19,@WcWaifu @yommsies @Nxv_24 @SHINRAMEN_eth @AvvenireNFT @YamatoNFT @Clarityio @MatchaPug @BankaiSauce @catherpiee @lochnessy_nft @jpegjohn_nft @MenmasWish @maryjane_nft @JayDoubs_86 @harsh_waaa @Kingetsuu @IF33ILik3Dyin @dachshundwizard @UjiAngelGMI @OvO_JumPShoT @600cchaki_Kaiju @Terry_Flaps21  @harrywiz420  ENJOII  https://t.co/1sn8KqqtmP
1380,2022-04-08 16:41:18,alien frens #2773 sold for 2.7 ETH! ($8589.83)  -  https://t.co/jTKZuRzUlS -  https://t.co/XL1evMsjxq  Rarity 🟩6337/10000 #alienfrens #nft #nanocube  https://t.co/uA0JAKRZRy
1381,2022-04-08 16:41:18,@coinfuture_eth Sure
1382,2022-04-08 16:41:17,@wblomkvist_eth @tmntnft TMNT universe
1383,2022-04-08 16:41:16,@Uzzi_fx EP 2 Namek   #011 Fire bomb The ability to control geothermal molten liquids. 0.007 ETH  https://t.co/mBPIclGZFj
1384,2022-04-08 16:41:15,@TylerSCrypto has to be ETH my guy
1385,2022-04-08 16:41:14,@R82Steve @edmigz121 @WrestOrgOnline @cpolsilver @amaillom @Raghave70161237 @therock_eth Already got one from last week's tourney 😉
1386,2022-04-08 16:41:13,🐳🐳🐳 NFT Whale Trade  ➡️Transfer: [zharrison.eth] -&gt; [🐳0x888888] ✨NFT: CROAKZ 4588  https://t.co/tIMjETaPuU 💰Price: 0.14 ETH ($438.22) 🛢️Gas: 0.0291 ETH ($93.0)
1387,2022-04-08 16:41:12,Gutter Juice #23978 has been purchased by 0x83C8F for 0.22 ETH #GutterCatGang #NFT #LooksRare  https://t.co/rFRcs0HUmL
1388,2022-04-08 16:41:12,Gutter Juice #12829 has been purchased by 0x83C8F for 0.21 ETH #GutterCatGang #NFT #LooksRare  https://t.co/6ZIWualzMA
1389,2022-04-08 16:41:11,"@MikeSchmidt_eth @LooksRareNFT Yeah, you have to do it on OS too. That combined with the fact they're usually under the floor makes accepting offers meh to me, tbh."
1390,2022-04-08 16:41:09,"I find it interesting when people say ""For Free"" in my world free doesn't exist!  #ETH #NFTs #free #FreeMint"
1391,2022-04-08 16:41:08,@Seven7hNight @88DynastyNFT @AsunasGiveaways @gkb_eth @kyublaxk @krybharat
1392,2022-04-08 16:41:07,@ParallaxETH @OvO_JumPShoT @yommsies @PapaHyung_ETH @veezyvangogh @reicannon me to LOL  https://t.co/JKuFU7RvEr
1393,2022-04-08 16:41:06,@Mystical_Patron @HappyDino_eth Fanastic!
1394,2022-04-08 16:41:04,1:6 long position running on eth
1395,2022-04-08 16:41:04,#Bitcoin كان أمام خيارين -A+ A- B- C  A+ تصحيح صحي من 48k إلى 44650$ والصعود منها إلى 53k وهذا السيناريو الإيجابي فشل بكسر  منطقة الدعم  تبقى لنا السيناريو 2 سلبي A- بعد فشل إختراق 48k B- و العودة إلى 44k و كسرها نعود إلى  C- دعوم 37k / 40k #BTC #altcoin #cryptocurrencies #ETH
1396,2022-04-08 16:41:04,@theMisfitsNFT your holder #42 won the giveaway @VOLTA_ETH from the @TheKnoids did.   Please let them know to redeem their @TheKnoids  To original post below.  Welcome to the K-Noids and congratulations 🎉🎉🎉🎉 👇👇👇👇👇👇👇👇👇👇👇👇👇
1397,2022-04-08 16:41:04,⚪ Swapped $327K in $CRV for $ETH on 1inch 🐉  🦈 ($2.51M) 0x5180db  https://t.co/HDT3L7Gft9
1398,2022-04-08 16:41:04,@w1nt3r_eth hey 1155B savings aren't small!    https://t.co/o9mcpV8yXg
1399,2022-04-08 16:41:04,@Mikorin_eth @los_muertosNFT @web3faith Let’s goo dude
1400,2022-04-08 16:41:04,@Mikorin_eth @los_muertosNFT @web3faith  https://t.co/Ybh15X8xHX
1401,2022-04-08 16:41:03,#EverRise  $0.000988 Δ -3.2% 🔴 $70.7M Market Cap -3.2% 50930 Hodlrs +0.1%  $0.000985 (#Eth) Δ -5.8% 🔴 $0.001058 (#BNB) Δ -1.2% 🔴 $0.000974 (#Polygon) Δ -1.5% 🔴 $0.000941 (#Ftm) Δ -4.8% 🔴 $0.000970 (#Avax) Δ -3.3% 🔴  🔐 $40.2M Staked TVL  $7.4M LP $2.1M Buyback  https://t.co/TrHZ8oy6Vi
1402,2022-04-08 16:41:03,@BloomCapital_ Metatavern.eth
1403,2022-04-08 16:41:02,@Redz_ETH @DoggoStyleArt Great
1404,2022-04-08 16:41:01,25477) Current #Bitcoin Price is $42153 #BTC #Crypto Indicators Daily: RSI: 43.3 MA(20): 44685 MA(50): 41766 MA(200): 48215 Bollinger B. lower/upper: 40674/48695  #Ethereum Price is $3181 #ETH RSI: 51.1 MA(20): 3237 MA(50): 2914 MA(200): 3487 BB: 2845/3629  #VAIOT Price: $0.045
1405,2022-04-08 16:41:00,@alek1_eth @tinydinosnft @sartoshi_nft I feel like I need more of these
1406,2022-04-08 16:41:00,New $ENS domain registrations   venturefunding.eth off--white.eth kiwicoin.eth blockbabes.eth jaxxinated.eth bigsalami.eth blockbuddies.eth
1407,2022-04-08 16:41:00,Phunk #6874 has been put up for sale for Ξ3.89 by aneeb.eth  Rarity: 3416 / 10k   https://t.co/3SveR5KLdv  https://t.co/mkmYOD76Vv #CryptoPhunks #Phunks #NFTs  https://t.co/3RernV9tKY
1408,2022-04-08 16:40:59,EPICBΞAST #500 bought for 0.05 ETH (159.72 USD) @EPICBEASTnft #EPICBEAST  https://t.co/ZPmF3vyVb6  https://t.co/v79ROcZop0
1409,2022-04-08 16:40:58,@danigg_eth @CatBloxStudios @PUMA Congrats 🔥🔥🔥👏👏👏
1410,2022-04-08 16:40:57,"@wilson_eth Bulls, bulls and more bulls"
1411,2022-04-08 16:40:56,"""Researchers at #ETH Zurich collaborated with the #EuropeanSpaceAgency to build #Camaliot, an app that uses a #smartphone’s location data to improve live #weather #forecasting research."""
1412,2022-04-08 16:40:56,"🚀 v2️⃣ Swap 120,862 $CRV to 88.52 $ETH ($419,391)  LP &amp; veCRV Holder Fee: $443.16  💰Tx Hash:  https://t.co/5pUeuJpnW5 🦙🦙🦙"
1413,2022-04-08 16:40:56,it was a tough decision but @_briiian_ reluctantly chose to speak at ETH Portland instead of headlining Bitcoin 2022 alongside jordan p*terson
1414,2022-04-08 16:40:56,@trisnt_eth @MindblowonNFT @1_8ote @EZMN14620 @DexLuther96 @XXZEE96
1415,2022-04-08 16:40:55,@Jopromote @Redz_ETH done
1416,2022-04-08 16:40:55,総勢47×バルラビの旅立ち🎈🐰💖 価格チャレンジだった0.01 ETH バルラビが完売した…！嬉😭✨  #NFT #nftart  https://t.co/YNXZry7P1k
1417,2022-04-08 16:40:54,Chubbisaur #4394 was purchased for 0.1093 ETH  https://t.co/iFtvwoXItL
1418,2022-04-08 16:40:53,"@farzamkarimi bitcoin maxis need to admit layer 2 solutions are useless, when the main chain stays proof of stake (with all its disadvantages)  eth proof of stake is a great solution, and eth could be a payment solution while btc stays as digital gold"
1419,2022-04-08 16:40:52,@jofnd_eth @TheNatoVerse @nftworldsNFT @propertys_nft Jo it’s ok you are only the third most visited server. Calm down ok 🦦
1420,2022-04-08 16:40:52,@peewhee_eth @gh0stlygh0sts @KingdomNFT @Sneakerraider @CuraViolence
1421,2022-04-08 16:40:51,@0xPalladium murakumo.eth
1422,2022-04-08 16:40:50,@Jopromote @Redz_ETH done
1423,2022-04-08 16:40:50,@Jopromote @Redz_ETH  https://t.co/AQzILVg7IZ  Done 🍀  https://t.co/FLTdj8N5np
1424,2022-04-08 16:40:48,@whaIecrypto Loganft.eth
1425,2022-04-08 16:40:47,"Crypto-backed stablecoin is MakerDAO's Dai. Despite being primarily pegged to the US dollar, the crypto-backed nature of the currency necessitates excessive collateralization. This means you’ll need to deposit $1,000 in ETH to buy $500 worth of DAI stablecoins."
1426,2022-04-08 16:40:47,@RememberMe_NFT @yommsies @veezyvangogh @SlothKiddo999 @Yuri_ramen @EhawkjjP24 @dachshundwizard @reicannon @dexd0x @MsEggmily @bverinz @Pants_shh @ROXY_M_7874 @NFTRyRy @rodney_eth @Ryan_Daryani sometimes its the only way im sorry brother  https://t.co/nU2ESOb0Ne
1427,2022-04-08 16:40:44,This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving. #ETH #BSC  @EkramulHosen1 @mdNahid60756132 @MikailIslam16
1428,2022-04-08 16:40:44,@Redz_ETH @DoggoStyleArt the project will be succes💥
1429,2022-04-08 16:40:44,@Jopromote @Redz_ETH Done  https://t.co/Y8mVdfWKm8
1430,2022-04-08 16:40:44,Hood Pigeon #2859 was purchased for 0.37 ETH  https://t.co/OnXRI05dKv
1431,2022-04-08 16:40:41,@peewhee_eth @gh0stlygh0sts @solo__843 @Real_Hosay
1432,2022-04-08 16:40:41,"🇮🇳 Ethereum(ETH) Local vs Global Price 🗺   🌐Binance: 3,182 USDT   🇮🇳 WazirX : 3,178 USDT   💰WazirX ETH/INR   : 252,648 INR 💰   💰WazirX USDT/INR: 79.48 INR 💰 #India #इथेरियम #Wazirx #Binance #ETHINR #USDTINR  https://t.co/93Z24JZj7W"
1433,2022-04-08 16:40:39,@peewhee_eth @gh0stlygh0sts @KingdomNFT @gagejordon_ @Jorgiefoo 🔥🔥🔥
1434,2022-04-08 16:40:39,Goop to 1 eth floor tonight?
1435,2022-04-08 16:40:39,@Kratochvil8228 @JoeyHammer9 @t88west @0xRalph @RichPark32 @pharmaziz @cyclonicdynasty @Nastradamus_Eth Fml
1436,2022-04-08 16:40:38,@Jopromote @Redz_ETH Done
1437,2022-04-08 16:40:38,@whateverman_eth @TheAnswerUSeek Moment of silence for legit mutants with yellow backgrounds. _))))):
1438,2022-04-08 16:40:38,Female Figure VI by DKleine  1 of 1 • Now Available for Ξ 0.25   https://t.co/yLyMvbQaMU  @KnownOrigin_io  Art by @_DKleine  #cryptoart #NFT #cryptoartist #ETH
1439,2022-04-08 16:40:37,@web3faith @Mikorin_eth @los_muertosNFT  https://t.co/ksk3JpV6Cb
1440,2022-04-08 16:40:37,@ej_eth I’m trying to find this out as well. Let me know lol
1441,2022-04-08 16:40:36,@PopArtDrop @ArtHagmann @JesseDoyle2385 @__Maya_S__ @esmotella @artbyagg @crow8138 @TessBotanica @Aqueous_WC @Monathereum @abahassanart @RickWadeArt1 @rossoarte @sberryspiced @julyma_com @KismatDeora @LainiEckardt @yetkingulmen @NFT_MHART @ARodrigoRuizFe1 @oceeanid @hacicowcow @ArnondHnusorn @gulbakanozge @Sant0s_eth @nfttwilight @tararoskellart @cheapbitcoinart @rockofajs_art Thank you so much 🙏
1442,2022-04-08 16:40:33,Guys check out @peewhee_eth thread on how he made 30 ETH profit!!!  So proud of my boy making life changing moments in @KingdomNFT with the @gh0stlygh0sts mint.   Worth the read 📚
1443,2022-04-08 16:40:33,Marc-André ter Stegen bought for 3.2 ETH (10253.06$) on the secondary market   Season: 2021-2022 Level: 4 Serial: 6/10 Price: 10253.06$  ⚽ Sorare:  https://t.co/WMSdmNO64i  📊:  https://t.co/MOXe66MwoU  #Sorare #NFT #Ethereum #FantasyFootball
1444,2022-04-08 16:40:33,@Roman_Trading Let’s make a bet  Eth Won’t go below 1800-2250 Before making new ath  $1000 usdt ?  If you are confident enough with your sub 1000 eth call and stopping people from buying   People like u have bearish view only and don’t trade both direction
1445,2022-04-08 16:40:33,"Will keep wondering how most of the under pricing of ""Mind blowing!"" Art I see came to be. Artists personal decision ?for faster sale or result of wrong tutorial. You will be staring at a phenomenal piece of work and it goes for 0.7 Eth. Then collector lists for 800eth"
1446,2022-04-08 16:40:32,"Hey Stoik.eth 📸(@stoik_eth), thank you for following me"
1447,2022-04-08 16:40:32,@trisnt_eth @MindblowonNFT @1_8ote @mevantjandra @Triple4Jh @RenyNhey @SuperSic58Vin
1448,2022-04-08 16:40:29,@Redz_ETH @DoggoStyleArt Done
1449,2022-04-08 16:40:29,@PonziRugs @LlamascapeNFT @KrxsNFTs @AstroNFT420 @Huntah_eth @ChingNFTs
1450,2022-04-08 16:40:29,@sisitarou69 shimonzgate.eth  よろしくお願いします🥺✨ 今までのギブアウェイのも最高でした！早く気づけばよかった…😭！！
1451,2022-04-08 16:40:29,$BTC : 42320 $ETH : 3190.41 $ADA : 1.027 $SOL : 109.13 $BNB : 420.65 $MATIC : 1.43 $HIVE : 0.947807 $PVU : 0.065488 $ZOON : 0.00191505 $SLP : 0.01937413 $AXS : 50.6
1452,2022-04-08 16:40:28,@rickshah8 @ensdomains BLK-LBL.eth iknowshit.eth
1453,2022-04-08 16:40:28,"11.299.394 ETH (USD $35,99 millardos) han sidos puestos en garantia dentro del contrato de deposito ETH2.   https://t.co/KnVHSB2d40"
1454,2022-04-08 16:40:27,@nftsunni @LlamascapeNFT @OdysseyAlpha @Akhan4d @ArrunNair @gueva_k @violate_eth @miralarg
1455,2022-04-08 16:40:26,@EnnufTea @realmhunterio @dennyvs_eth @MGeyer9 @Yshp011
1456,2022-04-08 16:40:25,@Redz_ETH @DoggoStyleArt To the moon 🚀
1457,2022-04-08 16:40:25,@once_eth yes
1458,2022-04-08 16:40:22,@Redz_ETH @DoggoStyleArt Good job
1459,2022-04-08 16:40:22,@thewhizkidznft @lollipop_eth @possiblesnft @lollipop_eth @slayer_tsu @sukisukinft
1460,2022-04-08 16:40:22,@SommerRay @HappyDino_eth #NFTs  https://t.co/nLIE0ZKYXy
1461,2022-04-08 16:40:21,GM friends ☀️ The first two Manji Monks in the @opensea #NFT  collection have just dropped for a mere 0.123 $ETH. Get them while you can and share the love.   https://t.co/bFmOFKGx11  #nftcollectors #NFTCommunity
1462,2022-04-08 16:40:19,@SHINRAMEN_eth @ThePossessedNFT 🔥🔥🔥 lit
1463,2022-04-08 16:40:18,@shadows_eth Come on Shadz! Come to Brazil dude.
1464,2022-04-08 16:40:17,Always sell into the strength &amp; not the weakness.   Looks like we shall see a sub $3k ETH this weekend.
1465,2022-04-08 16:40:16,Female Figure VII by DKleine  1 of 1 • Now Available for Ξ 0.25   https://t.co/CebiMtoJCj  @KnownOrigin_io  Art by @_DKleine  #cryptoart #NFT #cryptoartist #ETH
1466,2022-04-08 16:40:16,@danytulumidis @FrancescoCiull4 @KhanAbbas201 @Haezurath @haardikkk @snoopies_eth @oliverjumpertz @PeterHolzer16 @VittoStack @onnalindevs @arunkc97 @theVatsal_eth @dabit3 @TheJackForge @Crypto__Jesus_ @aahiknsv @marmooznet @adiig7 thank you! when are we doing this?
1467,2022-04-08 16:40:15,"#DOCKUSDT Bear Alert!  20X Volume Price:      0.0413 5-min %: -1.2% Volume:  $27,348   #crypto #whale #btc #eth #DOCK $DOCK  https://t.co/zDECjTJnQA"
1468,2022-04-08 16:40:14,@trisnt_eth @MindblowonNFT @1_8ote @unknowns070 @chalchallo1 @SuviChen
1469,2022-04-08 16:40:14,@ThelmaNFTs @BigBros_NFT @Ahu_Eth @CharlesLouisNft @avajitz
1470,2022-04-08 16:40:12,@trisnt_eth @MindblowonNFT @1_8ote @icybeny @_AnnaPM @gonzo_sl
1471,2022-04-08 16:40:12,BTC/JPY = 5248884円  ETH/JPY = 397850円  XRP/JPY = 93.379円  LTC/JPY = 13884.9円  #ビットコイン #仮想通貨 #BTC #ETH #XRP #LTC
1472,2022-04-08 16:40:09,@hugo_eth Thanks  0x713D0C2755427FAd6d84142AcB3fFE6c8d98222F
1473,2022-04-08 16:40:07,Join me in my Space!  https://t.co/54TWaYxeDL
1474,2022-04-08 16:40:06,@OvO_JumPShoT @harrywiz420 @yommsies @PapaHyung_ETH @veezyvangogh @reicannon I’m dead
1475,2022-04-08 16:40:05,"Well, I think it's safe to say there was some buying interest at the previous value area high.  https://t.co/arld4Fovzd $BTC $ADA $MATIC $ATH $AXS $AVAX $sol $aave $ltc $eth $coti  https://t.co/1LMZuVzjGz"
1476,2022-04-08 16:40:05,Stonk 5391 bought for 0.05 ETH ($159.72 USD) by 0x9fe9a2 from 0x82d324. #wonkystonks #nft #nftcommunity #crypto #chart #eth  https://t.co/IrqcdvFacu
1477,2022-04-08 16:40:04,"There were 6 sales in the last 35 minutes, here are the top 4:  Encryptas #1793, 0.09 ETH ($287) Encryptas #4613, 0.08 ETH ($252) Encryptas #9152, 0.05 ETH ($144) Encryptas #347, 0.04 ETH ($128)   https://t.co/6bJcYGJ4YD #encryptas  https://t.co/zUA7PlnIMM"
1478,2022-04-08 16:40:04,Dragonking NFT from the East ranked among the top 10 global exchanges in the new industry OpenSeaNFT for seven consecutive days and continued its steady sprint to the top!  No.1 Dragon King traded at 0.488 ETH MATIC address: 0xF3892eCb9802c4Bd13a123D9D1041654583915E1 #NFT #PiNFT  https://t.co/pBM9xgReHk
