unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1649282400,2022-04-06 22:00:00,ETH/USD,3226.65,3232.88,3187.14,3187.14,115.12352161,366914.78066409536
1649278800,2022-04-06 21:00:00,ETH/USD,3234.12,3242.11,3219.92,3228.72,219.17812698,707664.8021428656
1649275200,2022-04-06 20:00:00,ETH/USD,3222.23,3241.31,3199.00,3233.94,382.34715695,1236487.764746883
1649271600,2022-04-06 19:00:00,ETH/USD,3241.09,3249.68,3207.17,3226.92,690.58542115,2228463.9072173582
1649268000,2022-04-06 18:00:00,ETH/USD,3218.31,3261.90,3174.11,3239.45,1933.61373341,6263845.008695024
1649264400,2022-04-06 17:00:00,ETH/USD,3206.82,3230.81,3177.70,3218.36,2100.39224435,6759818.383526267
1649260800,2022-04-06 16:00:00,ETH/USD,3254.29,3261.38,3163.31,3211.23,3259.98742215,10468569.409630744
1649257200,2022-04-06 15:00:00,ETH/USD,3257.30,3265.45,3214.75,3257.02,1705.68973265,5555465.573035703
1649253600,2022-04-06 14:00:00,ETH/USD,3252.00,3276.50,3228.65,3255.49,1827.52253981,5949481.3531260565
1649250000,2022-04-06 13:00:00,ETH/USD,3302.41,3321.59,3244.28,3255.53,2821.14915545,9184335.71004214
1649246400,2022-04-06 12:00:00,ETH/USD,3303.68,3326.52,3289.84,3307.84,617.85133570,2043753.3622818883
1649242800,2022-04-06 11:00:00,ETH/USD,3329.72,3329.72,3280.06,3305.75,2488.04944225,8224869.443717938
1649239200,2022-04-06 10:00:00,ETH/USD,3350.07,3356.42,3318.32,3329.15,727.58575408,2422242.113195432
1649235600,2022-04-06 09:00:00,ETH/USD,3358.52,3358.56,3335.97,3349.85,102.79864353,344360.0360289705
1649232000,2022-04-06 08:00:00,ETH/USD,3346.02,3362.10,3330.95,3357.94,613.85055473,2061273.3317500562
1649228400,2022-04-06 07:00:00,ETH/USD,3368.26,3374.08,3341.39,3346.72,320.81158318,1073666.5416601696
1649224800,2022-04-06 06:00:00,ETH/USD,3369.32,3371.40,3353.48,3371.10,267.74314740,902588.9242001399
1649221200,2022-04-06 05:00:00,ETH/USD,3361.62,3375.37,3357.43,3368.88,163.87324308,552069.2911473505
1649217600,2022-04-06 04:00:00,ETH/USD,3344.05,3360.22,3325.00,3358.96,191.42010102,642972.4625221392
1649214000,2022-04-06 03:00:00,ETH/USD,3343.26,3352.25,3337.68,3343.76,49.50979150,165548.86042604002
1649210400,2022-04-06 02:00:00,ETH/USD,3344.19,3358.82,3341.34,3345.93,178.11532677,595961.4152995461
1649206800,2022-04-06 01:00:00,ETH/USD,3326.61,3354.66,3324.95,3345.92,296.93524314,993521.5687269889
1649203200,2022-04-06 00:00:00,ETH/USD,3406.11,3406.11,3266.75,3326.73,2638.79973976,8778574.258251786
1649199600,2022-04-05 23:00:00,ETH/USD,3445.61,3450.43,3384.59,3405.72,490.12893750,1669241.9250224999
1649196000,2022-04-05 22:00:00,ETH/USD,3455.27,3463.74,3435.86,3445.10,400.22828776,1378826.474161976
1649192400,2022-04-05 21:00:00,ETH/USD,3443.22,3455.19,3427.97,3455.19,101.62875063,351146.6428892697
1649188800,2022-04-05 20:00:00,ETH/USD,3466.30,3471.95,3421.24,3441.29,181.55955974,624799.0973376646
1649185200,2022-04-05 19:00:00,ETH/USD,3446.90,3466.92,3419.14,3464.26,544.85055586,1887503.9866435637
1649181600,2022-04-05 18:00:00,ETH/USD,3449.53,3458.45,3444.42,3446.36,167.54667685,577426.165228766
1649178000,2022-04-05 17:00:00,ETH/USD,3463.65,3476.80,3450.00,3450.34,344.91317828,1190067.7355466152
1649174400,2022-04-05 16:00:00,ETH/USD,3456.22,3476.51,3435.55,3465.38,426.00372094,1476264.774471057
1649170800,2022-04-05 15:00:00,ETH/USD,3451.39,3467.47,3447.30,3455.62,216.63387187,748604.3403114094
1649167200,2022-04-05 14:00:00,ETH/USD,3478.11,3491.95,3440.89,3451.03,1649.93251308,5693966.600614473
1649163600,2022-04-05 13:00:00,ETH/USD,3507.54,3515.43,3466.22,3476.48,789.56637406,2744911.708092109
1649160000,2022-04-05 12:00:00,ETH/USD,3524.34,3553.15,3508.62,3509.86,873.55633192,3066060.4271527315
1649156400,2022-04-05 11:00:00,ETH/USD,3516.41,3525.50,3512.09,3523.00,532.61394341,1876398.9226334302
1649152800,2022-04-05 10:00:00,ETH/USD,3511.79,3522.36,3503.33,3517.14,185.24940838,651548.1041896332
1649149200,2022-04-05 09:00:00,ETH/USD,3525.21,3529.19,3509.02,3509.02,228.79861281,802858.9083225463
1649145600,2022-04-05 08:00:00,ETH/USD,3527.84,3530.49,3515.42,3525.20,197.80804481,697312.919564212
1649142000,2022-04-05 07:00:00,ETH/USD,3519.26,3537.26,3514.63,3527.87,98.93292261,349022.4896881407
1649138400,2022-04-05 06:00:00,ETH/USD,3519.58,3524.32,3510.63,3519.26,119.71190871,421297.33184675465
1649134800,2022-04-05 05:00:00,ETH/USD,3526.58,3528.65,3519.56,3522.91,88.52958463,311881.7589888733
1649131200,2022-04-05 04:00:00,ETH/USD,3525.24,3534.54,3516.95,3524.74,204.73418999,721634.7888253526
1649127600,2022-04-05 03:00:00,ETH/USD,3516.74,3533.69,3516.74,3523.60,171.20632236,603262.597467696
1649124000,2022-04-05 02:00:00,ETH/USD,3522.26,3528.22,3511.28,3516.12,189.42321663,666034.7604570757
1649120400,2022-04-05 01:00:00,ETH/USD,3506.96,3523.09,3506.49,3521.39,238.10812589,838471.573427787
1649116800,2022-04-05 00:00:00,ETH/USD,3519.48,3523.37,3501.50,3504.92,142.94123196,500997.58272124326
1649113200,2022-04-04 23:00:00,ETH/USD,3533.39,3540.08,3516.23,3522.06,247.87900248,873044.7194747088
1649109600,2022-04-04 22:00:00,ETH/USD,3513.13,3548.29,3498.85,3530.99,154.36880988,545074.7239981812
1649106000,2022-04-04 21:00:00,ETH/USD,3510.88,3520.54,3497.02,3510.80,652.28709986,2290049.5501884883
1649102400,2022-04-04 20:00:00,ETH/USD,3494.36,3518.57,3475.13,3510.74,1499.97830883,5266033.8479418345
1649098800,2022-04-04 19:00:00,ETH/USD,3463.03,3501.02,3463.03,3491.85,358.55030243,1252003.8735401954
1649095200,2022-04-04 18:00:00,ETH/USD,3435.53,3467.16,3408.39,3462.67,375.96902618,1301856.6678827007
1649091600,2022-04-04 17:00:00,ETH/USD,3451.21,3462.13,3420.49,3438.23,360.13839932,1238238.6486940037
1649088000,2022-04-04 16:00:00,ETH/USD,3426.02,3456.11,3417.83,3449.83,1071.92578364,3697961.726174781
1649084400,2022-04-04 15:00:00,ETH/USD,3447.46,3453.03,3420.56,3425.44,443.28578951,1518448.8748191344
1649080800,2022-04-04 14:00:00,ETH/USD,3481.76,3489.02,3443.02,3448.99,520.45825410,1795055.3138083587
1649077200,2022-04-04 13:00:00,ETH/USD,3467.99,3486.18,3451.75,3482.78,508.39037876,1770611.8433377529
1649073600,2022-04-04 12:00:00,ETH/USD,3479.95,3495.48,3458.65,3467.99,111.04244446,385094.0869628354
1649070000,2022-04-04 11:00:00,ETH/USD,3457.85,3482.11,3452.54,3481.02,100.39693034,349483.7224521468
1649066400,2022-04-04 10:00:00,ETH/USD,3467.60,3483.76,3449.12,3457.85,496.49502312,1716805.3156954919
1649062800,2022-04-04 09:00:00,ETH/USD,3495.57,3496.75,3458.04,3469.32,412.35178306,1430580.2880057192
1649059200,2022-04-04 08:00:00,ETH/USD,3504.00,3506.87,3484.04,3495.57,308.34524814,1077842.39904074
1649055600,2022-04-04 07:00:00,ETH/USD,3505.43,3511.45,3490.00,3503.43,173.77081898,608793.9003391013
1649052000,2022-04-04 06:00:00,ETH/USD,3507.54,3511.08,3500.00,3503.43,232.91090884,815987.0653573212
1649048400,2022-04-04 05:00:00,ETH/USD,3499.28,3509.02,3491.05,3507.54,72.84595391,255510.09717748142
1649044800,2022-04-04 04:00:00,ETH/USD,3491.63,3507.87,3481.76,3498.10,129.77669289,453971.84939850896
1649041200,2022-04-04 03:00:00,ETH/USD,3501.35,3509.49,3488.85,3491.13,48.33346188,168738.3987731244
1649037600,2022-04-04 02:00:00,ETH/USD,3481.69,3505.17,3478.43,3502.38,113.68857370,398180.58675540605
1649034000,2022-04-04 01:00:00,ETH/USD,3474.19,3494.39,3472.72,3487.36,161.31464397,562562.2367952192
1649030400,2022-04-04 00:00:00,ETH/USD,3519.65,3519.84,3471.80,3471.80,306.05395435,1062558.1187123302
1649026800,2022-04-03 23:00:00,ETH/USD,3543.56,3545.33,3510.04,3520.35,214.34960065,754585.6166482276
1649023200,2022-04-03 22:00:00,ETH/USD,3529.46,3582.16,3520.15,3541.47,758.76358345,2687138.4678806714
1649019600,2022-04-03 21:00:00,ETH/USD,3492.92,3527.53,3490.16,3527.23,110.31158679,389094.3382732917
1649016000,2022-04-03 20:00:00,ETH/USD,3487.27,3505.74,3486.52,3493.14,123.02711040,429750.920422656
1649012400,2022-04-03 19:00:00,ETH/USD,3508.33,3514.33,3488.63,3490.33,196.79859592,686892.0432974536
1649008800,2022-04-03 18:00:00,ETH/USD,3493.13,3522.52,3489.12,3509.50,138.92471347,487556.281922965
1649005200,2022-04-03 17:00:00,ETH/USD,3491.90,3495.18,3481.34,3494.16,22.63910210,79104.64499373599
1649001600,2022-04-03 16:00:00,ETH/USD,3502.09,3515.70,3485.92,3490.80,95.77306215,334324.60535322
1648998000,2022-04-03 15:00:00,ETH/USD,3514.32,3520.33,3499.99,3501.51,774.43865552,2711704.6966898353
1648994400,2022-04-03 14:00:00,ETH/USD,3500.75,3512.25,3483.65,3511.37,166.60648622,585017.0175183214
1648990800,2022-04-03 13:00:00,ETH/USD,3494.91,3514.33,3488.90,3499.62,232.05985763,812121.3189591006
1648987200,2022-04-03 12:00:00,ETH/USD,3484.35,3502.33,3479.87,3494.16,71.53236053,249945.5128695048
1648983600,2022-04-03 11:00:00,ETH/USD,3485.40,3492.42,3474.85,3486.64,42.12914477,146889.1613208728
1648980000,2022-04-03 10:00:00,ETH/USD,3499.19,3500.04,3479.15,3483.98,99.42953830,346410.52284643403
1648976400,2022-04-03 09:00:00,ETH/USD,3478.28,3512.29,3471.65,3496.84,135.18524651,472721.17740602844
1648972800,2022-04-03 08:00:00,ETH/USD,3491.28,3498.94,3475.03,3476.09,66.14546654,229927.5947850286
1648969200,2022-04-03 07:00:00,ETH/USD,3508.92,3508.92,3483.87,3490.41,68.98365268,240781.23115079882
1648965600,2022-04-03 06:00:00,ETH/USD,3478.47,3507.16,3473.78,3507.04,125.79196769,441157.4623675376
1648962000,2022-04-03 05:00:00,ETH/USD,3475.47,3481.78,3473.33,3476.10,62.15397569,216053.434896009
1648958400,2022-04-03 04:00:00,ETH/USD,3456.56,3474.01,3456.56,3474.01,47.53809183,165147.80639833832
1648954800,2022-04-03 03:00:00,ETH/USD,3432.25,3463.09,3429.54,3454.22,94.51024982,326459.19513324037
1648951200,2022-04-03 02:00:00,ETH/USD,3440.47,3450.00,3431.10,3433.72,59.84435816,205488.76950115518
1648947600,2022-04-03 01:00:00,ETH/USD,3466.74,3467.19,3413.65,3443.77,283.03081011,974693.0129325147
1648944000,2022-04-03 00:00:00,ETH/USD,3446.53,3466.36,3446.53,3462.33,70.28661351,243355.45055407827
1648940400,2022-04-02 23:00:00,ETH/USD,3465.48,3473.96,3436.56,3443.62,148.66157359,511933.96804599575
1648936800,2022-04-02 22:00:00,ETH/USD,3481.90,3488.79,3459.89,3468.81,60.06654693,208359.4386562533
1648933200,2022-04-02 21:00:00,ETH/USD,3471.11,3480.77,3455.88,3478.87,66.52702178,231438.86025978858
1648929600,2022-04-02 20:00:00,ETH/USD,3471.59,3488.11,3455.18,3471.56,190.32901573,660738.5978476388
1648926000,2022-04-02 19:00:00,ETH/USD,3458.56,3483.41,3455.65,3474.69,162.43534497,564412.4688138092
1648922400,2022-04-02 18:00:00,ETH/USD,3480.40,3482.83,3429.24,3452.81,246.58970431,851427.396938611
1648918800,2022-04-02 17:00:00,ETH/USD,3476.24,3490.04,3470.05,3476.41,106.40371934,369902.9539507694
1648915200,2022-04-02 16:00:00,ETH/USD,3463.62,3489.55,3452.61,3477.02,291.18934496,1012471.1762128193
1648911600,2022-04-02 15:00:00,ETH/USD,3490.25,3492.07,3445.45,3463.09,466.39972299,1615184.216689439
1648908000,2022-04-02 14:00:00,ETH/USD,3506.63,3511.03,3481.89,3491.79,341.91353965,1193890.2786144735
1648904400,2022-04-02 13:00:00,ETH/USD,3507.53,3528.47,3498.83,3506.63,302.36775411,1060291.8375947494
1648900800,2022-04-02 12:00:00,ETH/USD,3489.12,3532.32,3464.46,3510.01,534.83173953,1877264.7540676957
1648897200,2022-04-02 11:00:00,ETH/USD,3495.00,3499.00,3487.43,3489.10,96.02813719,335051.773469629
1648893600,2022-04-02 10:00:00,ETH/USD,3496.44,3496.69,3477.51,3494.84,86.09362953,300883.4602266252
1648890000,2022-04-02 09:00:00,ETH/USD,3479.56,3497.84,3473.57,3495.64,123.64699996,432225.3989401744
1648886400,2022-04-02 08:00:00,ETH/USD,3485.42,3485.58,3472.08,3477.44,64.91724247,225745.81565487682
1648882800,2022-04-02 07:00:00,ETH/USD,3489.20,3496.31,3474.41,3486.83,114.48936775,399204.96215173247
1648879200,2022-04-02 06:00:00,ETH/USD,3483.56,3495.60,3472.26,3489.20,104.17615032,363491.423696544
1648875600,2022-04-02 05:00:00,ETH/USD,3481.34,3487.13,3466.66,3483.31,72.27636370,251760.98043984702
1648872000,2022-04-02 04:00:00,ETH/USD,3476.41,3491.75,3465.01,3480.56,168.55403089,586662.4177544984
1648868400,2022-04-02 03:00:00,ETH/USD,3469.48,3476.06,3455.30,3476.06,64.42816021,223956.1505795726
1648864800,2022-04-02 02:00:00,ETH/USD,3486.11,3496.41,3445.00,3473.02,266.55715255,925758.321949201
1648861200,2022-04-02 01:00:00,ETH/USD,3517.97,3523.28,3468.27,3484.22,293.72065046,1023387.3647457411
1648857600,2022-04-02 00:00:00,ETH/USD,3457.58,3526.27,3441.62,3513.91,659.11763252,2316080.040088353
1648854000,2022-04-01 23:00:00,ETH/USD,3450.97,3457.98,3433.67,3457.98,392.22256664,1356297.7909897873
1648850400,2022-04-01 22:00:00,ETH/USD,3455.58,3458.26,3434.00,3449.52,163.69353256,564664.1144363711
1648846800,2022-04-01 21:00:00,ETH/USD,3442.48,3464.10,3442.48,3453.17,423.16730298,1461268.6356314465
1648843200,2022-04-01 20:00:00,ETH/USD,3471.91,3473.06,3441.55,3442.61,421.90085925,1452440.1170626425
1648839600,2022-04-01 19:00:00,ETH/USD,3465.82,3473.21,3446.99,3470.45,156.35547667,542623.8640094015
1648836000,2022-04-01 18:00:00,ETH/USD,3470.70,3482.00,3448.53,3465.42,586.25279053,2031612.1453584726
1648832400,2022-04-01 17:00:00,ETH/USD,3411.19,3475.02,3404.91,3469.76,680.77033684,2362109.6839539586
1648828800,2022-04-01 16:00:00,ETH/USD,3437.04,3446.31,3412.44,3412.44,438.85234122,1497557.283272777
1648825200,2022-04-01 15:00:00,ETH/USD,3424.60,3458.54,3416.17,3431.96,1019.40986149,3498573.8682392207
1648821600,2022-04-01 14:00:00,ETH/USD,3353.61,3427.01,3353.61,3425.45,2291.55526762,7849607.991468929
1648818000,2022-04-01 13:00:00,ETH/USD,3309.16,3366.28,3309.16,3350.68,1773.59067380,5942734.798888184
1648814400,2022-04-01 12:00:00,ETH/USD,3287.33,3316.93,3264.39,3311.74,427.31374566,1415152.0240520483
1648810800,2022-04-01 11:00:00,ETH/USD,3288.05,3303.48,3282.32,3286.21,624.09868003,2050919.3233013863
1648807200,2022-04-01 10:00:00,ETH/USD,3275.69,3286.45,3268.74,3286.45,203.51830286,668852.726434247
1648803600,2022-04-01 09:00:00,ETH/USD,3281.68,3285.38,3270.00,3275.14,599.70252895,1964109.7406653028
1648800000,2022-04-01 08:00:00,ETH/USD,3281.41,3296.82,3278.48,3280.34,251.05486264,823545.3081124977
1648796400,2022-04-01 07:00:00,ETH/USD,3266.44,3281.75,3262.89,3279.14,854.10910303,2800743.324109794
1648792800,2022-04-01 06:00:00,ETH/USD,3254.13,3266.42,3246.44,3265.26,74.73463009,244027.99824767341
1648789200,2022-04-01 05:00:00,ETH/USD,3248.14,3267.23,3244.25,3253.67,274.60324701,893468.3466990268
1648785600,2022-04-01 04:00:00,ETH/USD,3252.14,3260.27,3248.84,3250.28,969.86331941,3152327.349811935
1648782000,2022-04-01 03:00:00,ETH/USD,3223.24,3251.15,3221.21,3251.15,173.83236858,565155.105108867
1648778400,2022-04-01 02:00:00,ETH/USD,3257.67,3263.27,3210.91,3225.82,1477.60096896,4766474.757690548
1648774800,2022-04-01 01:00:00,ETH/USD,3296.92,3301.84,3250.69,3258.48,724.78496299,2361697.3062036554
1648771200,2022-04-01 00:00:00,ETH/USD,3284.40,3308.90,3278.30,3303.12,342.44613493,1131140.6772099817
