,created_at,date,tweet
50,1649462312000.0,2022-04-08 16:58:32,The Fed ain't gonna land this ship.  BTC is likely to start decoupling from and outperforming US tech soon.  If US equity isn't TINA anymore...  That's where the BTC game theory gets interesting.
51,1649462310000.0,2022-04-08 16:58:30,"tokenviz: 🌕 Biggest #Cryptos 1-Day Volume  #BTC: $42,300.98 (−3.05%) #ETH: $3,190.73 (−1.40%) $BCH: $323.4 (−4.06%) $NEAR: $17.533 (+4.23%) $LUNA: $94.35 (−8.73%)  👉 Follow to bring #altcoin dashboard right to your feed.  https://t.co/NDX8ZP3s1G"
52,1649462308000.0,2022-04-08 16:58:28,BTC to 50k next week what do u think ? - #BTCUSDT chart on @TradingView  https://t.co/fy9EkS71k6
53,1649462307000.0,2022-04-08 16:58:27,仮装通貨天気のお時間です🐈下降🐈  ビットコイン、Kadena共に株価につられて下落。 重要なトレンドラインを割りました。  まず来週12日付近にストン⤵️からの5月上旬またストン😇  5月中旬より徐々に回復予想😇 安心して下さい数年単位でみるとこんな下落、痛くも痒くもないです  #BTC  #KDA  https://t.co/2pnmcEhSmr
54,1649462306000.0,2022-04-08 16:58:26,"Her büyük çıkış öncesi bir dökme operasyonu yapılır, sert hareketlerin olacağı bölgeler, long pozisyonlar liq edilir, no panic. #btc #Bitcoin #altcoin"
55,1649462302000.0,2022-04-08 16:58:22,"Não importa o que você diz, isso me deixa tão otimista #BTC  https://t.co/xYylZdUtay"
56,1649462302000.0,2022-04-08 16:58:22,@robustus @ledgerstatus The BTC tourism director should be fired then
57,1649462302000.0,2022-04-08 16:58:22,"There are certain aspects of the Chivo wallet that are improving, but the trust needs to be re-built, and if you combine that with the price fluctuations, the use of BTC in El Salvador has generally declined."
58,1649462298000.0,2022-04-08 16:58:18,今日から行政書士試験とワイン試験、二刀流スタート。今年から小瓶のアイテム数が減ったけど、その分詳細なコメントを学べる…執筆の先生は、BTC優勝者だし、とても勉強になる。
59,1649462298000.0,2022-04-08 16:58:18,"@BTC_Archive Now, an increase in heinous crimes involving victims left missing phalanges..."
