,created_at,date,tweet
63,1649635118000.0,2022-04-10 16:58:38,"#ADA - short alert 💩💩  Exchange     : FTX Market         : $ADA - $PERP Volume        : $232,624 Price            : $1.0248  $BTC #BTC $ETH #ETH  For live Whale Trade Flow, check -  https://t.co/qEq8Ymgdoc  https://t.co/h1qjjsHHa8"
64,1649635117000.0,2022-04-10 16:58:37,"🔍 #Shark1618 deposit $170,554 $BTC at $42,407.00  💵 Average deposit price $13,571.52  🔗  https://t.co/T0dOjs9eF0"
65,1649635113000.0,2022-04-10 16:58:33,"🔻🔻🔻 $1,599,064 BTCUSDT SHORTED @$42,057.40 on #Binance (23:58:33 UTC) #BTC #cryptocurrency"
66,1649635113000.0,2022-04-10 16:58:33,"🐋📈【Buy】 BTCUSDT Qty：$1,599,064（38 BTC）🐳🐳🐳 Price：$42,057.4 [23:58:32 UTC] on Binance Futures"
67,1649635112000.0,2022-04-10 16:58:32,PancakeSwap (CAKE) can flip this resistance to support #Bitcoin #Ethereum #BTC #ETH #Crypto #CryptoNews   https://t.co/WVXlhZ0E9w  https://t.co/2rTZUn0ZTR
68,1649635112000.0,2022-04-10 16:58:32,"#AAVEUSDT Bear Alert!  5X Volume Price:      175.3 5-min %: -1.5% Volume:  $613,232   #crypto #whale #btc #eth #AAVE $AAVE  https://t.co/O0kt0ELc6H"
69,1649635111000.0,2022-04-10 16:58:31,"#AUDIOUSDT Bear Alert!  5X Volume Price:      1.126 5-min %: -1.1% Volume:  $142,272   #crypto #whale #btc #eth #AUDIO $AUDIO  https://t.co/L9mzxsXGR1"
70,1649635108000.0,2022-04-10 16:58:28,"#AVAXUSDT Bear Alert!  5X Volume Price:      80.97 5-min %: -1.5% Volume:  $2,813,578   #crypto #whale #btc #eth #AVAX $AVAX  https://t.co/gSPRtzBDBt"
71,1649635107000.0,2022-04-10 16:58:27,"🟢 Binance BTCUSDT - 9.25 $BTC valued at $389,425"
72,1649635106000.0,2022-04-10 16:58:26,@gemhostofficial @RonaldoYClub @Block_Flash @BTC_NFT @CryptoZillaVC Done
73,1649635106000.0,2022-04-10 16:58:26,"🟢 Binance BTCUSDT - 7.43 $BTC valued at $312,794"
