timestamp,open,high,low,close,volume
2022-04-26 23:00:00,0.83550,0.83570,0.83480,0.83500,188700
2022-04-26 22:59:00,0.83690,0.83720,0.83430,0.83560,591160
2022-04-26 22:58:00,0.83680,0.83800,0.83680,0.83680,123938
2022-04-26 22:57:00,0.83700,0.83700,0.83650,0.83670,35572
2022-04-26 22:56:00,0.83720,0.83770,0.83690,0.83700,105097
2022-04-26 22:55:00,0.83720,0.83790,0.83710,0.83720,101274
2022-04-26 22:54:00,0.83780,0.83790,0.83710,0.83710,25168
2022-04-26 22:53:00,0.83790,0.83800,0.83670,0.83780,116453
2022-04-26 22:52:00,0.83890,0.83950,0.83750,0.83790,90660
2022-04-26 22:51:00,0.83860,0.83930,0.83830,0.83890,130633
2022-04-26 22:50:00,0.83870,0.83900,0.83840,0.83870,165470
2022-04-26 22:49:00,0.83880,0.83890,0.83760,0.83880,285052
2022-04-26 22:48:00,0.83900,0.83930,0.83860,0.83870,97368
2022-04-26 22:47:00,0.83810,0.83940,0.83810,0.83910,76391
2022-04-26 22:46:00,0.83870,0.83900,0.83780,0.83810,181111
2022-04-26 22:45:00,0.83770,0.83920,0.83750,0.83870,147541
2022-04-26 22:44:00,0.83950,0.83950,0.83580,0.83770,185317
2022-04-26 22:43:00,0.83950,0.83960,0.83930,0.83960,26257
2022-04-26 22:42:00,0.83960,0.83970,0.83840,0.83950,114296
2022-04-26 22:41:00,0.84030,0.84030,0.83920,0.83970,64597
2022-04-26 22:40:00,0.83930,0.84070,0.83920,0.84030,89628
2022-04-26 22:39:00,0.84010,0.84090,0.83880,0.83930,509254
2022-04-26 22:38:00,0.83970,0.84020,0.83970,0.84010,37641
2022-04-26 22:37:00,0.83800,0.83990,0.83800,0.83970,107201
2022-04-26 22:36:00,0.83880,0.83900,0.83750,0.83800,210180
2022-04-26 22:35:00,0.83970,0.83980,0.83880,0.83880,70539
2022-04-26 22:34:00,0.83990,0.84000,0.83840,0.83970,198257
2022-04-26 22:33:00,0.84140,0.84140,0.83940,0.84000,155193
2022-04-26 22:32:00,0.84210,0.84210,0.84100,0.84140,279608
2022-04-26 22:31:00,0.84270,0.84280,0.84170,0.84210,67503
2022-04-26 22:30:00,0.84230,0.84290,0.84160,0.84270,262959
2022-04-26 22:29:00,0.84160,0.84230,0.84110,0.84230,103470
2022-04-26 22:28:00,0.84230,0.84260,0.84170,0.84170,85817
2022-04-26 22:27:00,0.84180,0.84220,0.84170,0.84220,82499
2022-04-26 22:26:00,0.84140,0.84260,0.84140,0.84180,192194
2022-04-26 22:25:00,0.84130,0.84140,0.84030,0.84120,59829
2022-04-26 22:24:00,0.84140,0.84150,0.84070,0.84130,97018
2022-04-26 22:23:00,0.84130,0.84170,0.84100,0.84140,84008
2022-04-26 22:22:00,0.84210,0.84210,0.84110,0.84130,72584
2022-04-26 22:21:00,0.84130,0.84220,0.84130,0.84220,235072
2022-04-26 22:20:00,0.84190,0.84230,0.84060,0.84120,157224
2022-04-26 22:19:00,0.84040,0.84250,0.84040,0.84190,107042
2022-04-26 22:18:00,0.84090,0.84150,0.83920,0.84030,173779
2022-04-26 22:17:00,0.84170,0.84170,0.84080,0.84080,58353
2022-04-26 22:16:00,0.84160,0.84300,0.84150,0.84180,81221
2022-04-26 22:15:00,0.84100,0.84150,0.84060,0.84150,131945
2022-04-26 22:14:00,0.84080,0.84180,0.84040,0.84100,90874
2022-04-26 22:13:00,0.84080,0.84230,0.84070,0.84080,156597
2022-04-26 22:12:00,0.84000,0.84090,0.83910,0.84080,169777
2022-04-26 22:11:00,0.83950,0.84080,0.83950,0.84000,229498
2022-04-26 22:10:00,0.84000,0.84060,0.83910,0.83950,160425
2022-04-26 22:09:00,0.83920,0.84080,0.83900,0.84000,201708
2022-04-26 22:08:00,0.83800,0.83930,0.83800,0.83930,168258
2022-04-26 22:07:00,0.83770,0.83840,0.83770,0.83800,96693
2022-04-26 22:06:00,0.83740,0.83830,0.83630,0.83770,148143
2022-04-26 22:05:00,0.83770,0.83800,0.83590,0.83750,152742
