timestamp,open,high,low,close,volume
2022-05-13 04:07:00,30487.98000,30532.82000,30470.00000,30505.73000,87
2022-05-13 04:06:00,30491.04000,30504.99000,30470.56000,30487.98000,32
2022-05-13 04:05:00,30456.20000,30505.31000,30450.08000,30491.05000,59
2022-05-13 04:04:00,30507.34000,30507.34000,30440.00000,30456.20000,64
2022-05-13 04:03:00,30517.09000,30533.04000,30482.61000,30507.34000,275
2022-05-13 04:02:00,30499.67000,30540.00000,30488.78000,30517.09000,51
2022-05-13 04:01:00,30474.88000,30503.74000,30443.26000,30499.66000,55
2022-05-13 04:00:00,30582.54000,30624.77000,30473.15000,30474.88000,129
2022-05-13 03:59:00,30650.01000,30650.01000,30538.64000,30582.54000,81
2022-05-13 03:58:00,30757.16000,30757.17000,30650.00000,30650.01000,72
2022-05-13 03:57:00,30696.50000,30800.00000,30693.43000,30757.17000,168
2022-05-13 03:56:00,30639.64000,30697.25000,30633.01000,30696.50000,61
2022-05-13 03:55:00,30667.67000,30684.15000,30625.00000,30639.63000,52
2022-05-13 03:54:00,30644.19000,30668.72000,30604.97000,30667.67000,78
2022-05-13 03:53:00,30661.69000,30705.53000,30641.90000,30644.19000,59
2022-05-13 03:52:00,30718.16000,30748.16000,30655.36000,30661.68000,107
2022-05-13 03:51:00,30692.83000,30792.07000,30658.22000,30718.16000,190
2022-05-13 03:50:00,30603.66000,30707.32000,30585.56000,30692.83000,64
2022-05-13 03:49:00,30661.71000,30663.58000,30597.73000,30603.66000,90
2022-05-13 03:48:00,30581.24000,30669.06000,30567.70000,30661.70000,70
2022-05-13 03:47:00,30546.59000,30588.07000,30515.69000,30581.23000,43
2022-05-13 03:46:00,30486.50000,30569.32000,30475.63000,30546.60000,52
2022-05-13 03:45:00,30559.23000,30560.00000,30480.01000,30486.51000,49
2022-05-13 03:44:00,30574.69000,30594.95000,30529.93000,30559.22000,50
2022-05-13 03:43:00,30534.50000,30583.06000,30505.47000,30574.68000,42
2022-05-13 03:42:00,30478.82000,30534.51000,30459.66000,30534.50000,63
2022-05-13 03:41:00,30500.02000,30518.47000,30443.01000,30478.82000,64
2022-05-13 03:40:00,30441.16000,30512.63000,30434.65000,30500.02000,62
2022-05-13 03:39:00,30472.59000,30477.49000,30423.89000,30441.16000,66
2022-05-13 03:38:00,30543.63000,30543.63000,30462.29000,30472.59000,40
2022-05-13 03:37:00,30489.32000,30555.54000,30489.32000,30543.62000,61
2022-05-13 03:36:00,30464.05000,30509.78000,30438.47000,30489.32000,67
2022-05-13 03:35:00,30435.78000,30527.57000,30424.49000,30464.06000,83
2022-05-13 03:34:00,30471.55000,30483.75000,30410.05000,30434.68000,68
2022-05-13 03:33:00,30504.35000,30510.46000,30438.59000,30471.55000,62
2022-05-13 03:32:00,30525.45000,30536.17000,30456.33000,30504.36000,183
2022-05-13 03:31:00,30632.16000,30638.40000,30525.45000,30525.46000,55
2022-05-13 03:30:00,30523.22000,30645.48000,30520.00000,30632.17000,62
2022-05-13 03:29:00,30518.18000,30552.51000,30480.00000,30525.11000,91
2022-05-13 03:28:00,30569.99000,30578.93000,30480.04000,30518.18000,69
2022-05-13 03:27:00,30603.44000,30609.97000,30536.63000,30570.00000,99
2022-05-13 03:26:00,30611.53000,30629.95000,30572.21000,30603.45000,67
2022-05-13 03:25:00,30637.73000,30637.74000,30587.76000,30611.53000,120
2022-05-13 03:24:00,30587.63000,30637.74000,30549.89000,30637.72000,82
2022-05-13 03:23:00,30460.09000,30589.61000,30457.41000,30587.63000,99
2022-05-13 03:22:00,30437.58000,30490.00000,30429.00000,30460.09000,90
2022-05-13 03:21:00,30387.50000,30437.59000,30352.70000,30437.59000,131
2022-05-13 03:20:00,30476.72000,30476.73000,30370.18000,30387.50000,93
2022-05-13 03:19:00,30405.25000,30482.65000,30388.14000,30476.72000,77
2022-05-13 03:18:00,30455.92000,30455.93000,30380.01000,30405.24000,115
2022-05-13 03:17:00,30460.42000,30513.55000,30415.93000,30455.92000,162
2022-05-13 03:16:00,30440.90000,30467.99000,30376.02000,30460.43000,127
2022-05-13 03:15:00,30454.78000,30478.45000,30391.36000,30440.90000,115
2022-05-13 03:14:00,30505.77000,30505.78000,30431.64000,30454.79000,112
2022-05-13 03:13:00,30557.47000,30566.66000,30491.03000,30505.78000,101
2022-05-13 03:12:00,30654.88000,30654.89000,30553.88000,30557.47000,123
